Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-01-28,25.65068244934082,26.27576745744223,25.65068244934082,26.1667658481308,585908400
2015-01-29,26.449275970458984,26.513786602486178,25.70629291293627,25.875355200415914,337745600
2015-01-30,26.062213897705078,26.693970382113093,25.99325332015124,26.33805111644964,334982000
2015-02-02,26.389209747314453,26.509332800113246,25.82196397800295,26.260190199188354,250956400
2015-02-03,26.393665313720703,26.491542057577952,26.16231735133231,26.360297509087918,207662800
2015-02-04,26.596097946166992,26.80742627764969,26.318035691971847,26.360301697699846,280598800
2015-02-05,26.785926818847656,26.85069206099036,26.631830149478628,26.803791741208716,168984800
2015-02-06,26.560361862182617,26.855154340636652,26.45316382281068,26.80378822297082,174826400
2015-02-09,26.73678970336914,26.763587934082143,26.44869679621969,26.475496730787643,155559200
2015-02-10,27.250446319580078,27.279480012235624,26.835058348126257,26.83729039844191,248034000
2015-02-11,27.88916015625,27.898093467941823,27.35764088949896,27.41793861360003,294247200
2015-02-12,28.242015838623047,28.46981100726813,28.043254356409005,28.152684433347616,297898000
2015-02-13,28.380481719970703,28.425146574014246,28.061123072379967,28.425146574014246,217088800
2015-02-17,28.547977447509766,28.782472190621913,28.344748442965244,28.47204515109199,252609600
2015-02-18,28.746736526489258,28.76013564078984,28.46310944552495,28.503308492281512,179566800
2015-02-19,28.686443328857422,28.8159738080515,28.659645094441533,28.69314288746139,149449600
2015-02-20,28.92093276977539,28.92093276977539,28.597108335362325,28.724403333073504,195793600
2015-02-23,29.702571868896484,29.702571868896484,28.956658475903648,29.037056551105255,283896400
2015-02-24,29.517215728759766,29.836576047162705,29.293888073938817,29.68917897713058,276912400
2015-02-25,28.762367248535156,29.38992082288073,28.619437685343005,29.38098580834458,298846800
2015-02-26,29.12639808654785,29.22689486952783,28.27552009882832,28.762372846811893,365150000
2015-02-27,28.688678741455078,29.15990033954733,28.639546373296806,29.032601910852616,248059200
2015-03-02,28.829362869262695,29.095123293554686,28.652935541380593,28.865096107826652,192386800
2015-03-03,28.889665603637695,28.92539884630844,28.606038527466733,28.800335904670415,151265200
2015-03-04,28.706541061401367,28.93433626958241,28.65741210249003,28.831607435890163,126665200
2015-03-05,28.23084831237793,28.753434181792876,28.085685002922208,28.71546889121583,226068400
2015-03-06,28.273283004760742,28.89189990804343,28.19735241394222,28.675271793047767,291368400
2015-03-09,28.393882751464844,28.936570817459412,27.929360741103665,28.57701139156905,354114000
2015-03-10,27.806533813476562,28.411751706689916,27.64797134290231,28.23085680575475,275426400
2015-03-11,27.299575805664062,27.864594577511763,27.27054381992919,27.860128773496793,275756000
2015-03-12,27.793132781982422,27.893631273629303,27.163348708978422,27.315211619681417,193450800
2015-03-13,27.601064682006836,28.005288905234814,27.375504972178575,27.781961245231113,207309200
2015-03-16,27.90479278564453,27.90479278564453,27.440272508651557,27.665832237473083,143497200
2015-03-17,28.371549606323242,28.434081086166454,28.061124257205115,28.11695617904442,204092400
2015-03-18,28.690906524658203,28.84500316480817,28.221918750466266,28.362614571567367,261083600
2015-03-19,28.47427749633789,28.865100912954293,28.45194507044507,28.75343707963532,183238000
2015-03-20,28.116954803466797,28.675272290689996,27.95169279998705,28.64177450230927,274780400
2015-03-23,28.40951156616211,28.552441132968255,28.255414934758203,28.38941289451195,150838800
2015-03-24,28.293380737304688,28.594871022454768,28.264347052118488,28.413977873677577,131369200
2015-03-25,27.554170608520508,28.322418430487524,27.554170608520508,28.259886948021393,206620800
2015-03-26,27.746234893798828,27.889164495395768,27.37997757672476,27.41571082905162,190291600
2015-03-27,27.525142669677734,27.84896719601415,27.44921205947402,27.819935204557797,158184800
2015-03-30,28.221923828125,28.228623386927342,27.69263653262168,27.703803599862415,188398800
2015-03-31,27.78866195678711,28.248716410272372,27.773029088091636,28.159385001788998,168362400
2015-04-01,27.74846649169922,27.942762202453487,27.49163929808752,27.87576321147474,162485600
2015-04-02,27.987424850463867,28.041023016701327,27.73506518490147,27.92265961866007,128880400
2015-04-06,28.44077491760254,28.4765081582352,27.766326187280637,27.79759192090687,148776000
2015-04-07,28.141521453857422,28.612741291445364,28.13482189606946,28.505544959128052,140049200
2015-04-08,28.049957275390625,28.22862010735405,27.909261445321576,28.105789197397314,149316800
2015-04-09,28.26434898376465,28.26881649126235,27.840027779646462,28.10578654469382,129936000
2015-04-10,28.38494873046875,28.40951491239349,27.974026603464083,28.128121549163314,160752000
2015-04-13,28.32910919189453,28.713234687452832,28.275511038403536,28.668566435810277,145460400
2015-04-14,28.206289291381836,28.42738323808499,28.119191624381955,28.362618000393127,102098400
2015-04-15,28.3134765625,28.391640891963274,28.141515037680797,28.23084643014794,115881600
2015-04-16,28.177255630493164,28.38495046060868,28.163856513664786,28.201821813915277,113476000
2015-04-17,27.86012840270996,28.17055374519729,27.795363170297176,28.038791230321443,207828000
2015-04-20,28.496612548828125,28.612742196487645,27.953926200723096,28.043257616383126,188217200
2015-04-21,28.342512130737305,28.630603292235747,28.28891226937762,28.608272572451273,129740400
2015-04-22,28.72440528869629,28.78023720904142,28.21075264383407,28.360381781433826,150618000
2015-04-23,28.958898544311523,29.126394296720928,28.61720748201312,28.652940727044147,183083600
2015-04-24,29.095130920410156,29.173296974295226,28.86063616646502,29.142031234283216,178103600
2015-04-27,29.624418258666992,29.731618009002727,29.28942670621598,29.5484876579619,387816800
2015-04-28,29.15765953063965,30.046502687249728,28.936567322211797,30.02863947275252,475696000
2015-04-29,28.728870391845703,29.38768631523267,28.652939804382193,29.068329393289822,253544400
2015-04-30,27.949453353881836,28.728866308810193,27.822156672395803,28.728866308810193,332781600
2015-05-01,28.798095703125,29.061624064772364,27.982951259275424,28.161612331633005,234050400
2015-05-04,28.742267608642578,29.159892627537275,28.644002898314415,28.92093040853838,203953200
2015-05-05,28.09462547302246,28.68644251770801,28.090157964842682,28.619443525852404,197085600
2015-05-06,27.918193817138672,28.306783504139773,27.549702803532718,28.26435069961003,288564000
2015-05-07,28.090877532958984,28.274771119191875,27.81279321350652,27.980988629364855,175763600
2015-05-08,28.620126724243164,28.620126724243164,28.281492877176024,28.40932129864255,222201600
2015-05-11,28.328590393066406,28.606672974255993,28.173850078151617,28.568549094369533,168143200
2015-05-12,28.227676391601562,28.45417831798715,27.992202126816753,28.167125084212447,192640000
2015-05-13,28.259069442749023,28.523696932639684,28.22767310589522,28.29046577960283,138776800
2015-05-14,28.918386459350586,28.918386459350586,28.516961730129317,28.573026846732144,180814000
2015-05-15,28.878026962280273,29.039494803970687,28.752441623619692,28.94530579997525,152832000
2015-05-18,29.196470260620117,29.315328032397723,28.786073202203017,28.790559369612485,203531600
2015-05-19,29.169570922851562,29.351221417987176,29.0731371084552,29.308611366645366,178532800
2015-05-20,29.16732406616211,29.373643343707954,29.005856210353336,29.153868981835398,145819600
2015-05-21,29.465587615966797,29.519411369068177,29.115741775667175,29.169565528768555,158921600
2015-05-22,29.723478317260742,29.819912089457016,29.46782154303144,29.51267637025364,182384000
2015-05-26,29.06865119934082,29.80647032013867,28.956520925099333,29.736950097620053,282790400
2015-05-27,29.611358642578125,29.660696232545494,29.16508238143343,29.23011642896636,183332800
2015-05-28,29.553050994873047,29.591174872566278,29.400555484100128,29.570992247071736,122933200
2015-05-29,29.216657638549805,29.479042012667847,29.131437553608613,29.429704428959123,203538000
2015-06-01,29.274972915649414,29.46559576641066,29.165087427844778,29.216666400119294,128451200
2015-06-02,29.1449031829834,29.30188488682264,29.001376564909734,29.122475758744436,134670400
2015-06-03,29.18077278137207,29.364668018883705,29.131435201646674,29.301875357768363,123934000
2015-06-04,29.01034164428711,29.283939758480475,28.909425092448846,29.059679233531426,153800400
2015-06-05,28.851116180419922,29.08434905085685,28.78608213155326,29.04173900210717,142507200
2015-06-08,28.660499572753906,28.976707776122268,28.442966560956766,28.907184129737455,210699200
2015-06-09,28.575275421142578,28.723288187543126,28.171607506451284,28.41380757087726,224301600
2015-06-10,28.902698516845703,29.005856445482788,28.671708731208312,28.68740690004075,156349200
2015-06-11,28.837661743164062,29.194235177107373,28.812992947120826,28.969974639239496,141563600
2015-06-12,28.519210815429688,28.779353848084433,28.505755731317215,28.74795751117397,147544800
2015-06-15,28.46314811706543,28.534911423420617,28.19179306144201,28.27925453759451,175955600
2015-06-16,28.615646362304688,28.671711500832313,28.33980683889324,28.487817914900596,125976400
2015-06-17,28.54836654663086,28.67843635548375,28.422779484639946,28.64255555989498,131672400
2015-06-18,28.678436279296875,28.77486837670789,28.53042521755676,28.532668301953876,141628800
2015-06-19,28.391376495361328,28.66497455538708,28.34652508364012,28.64030576564891,218867600
2015-06-22,28.61788558959961,28.718802140958196,28.49902778569709,28.590973710783715,136157200
2015-06-23,28.487817764282227,28.61788929561195,28.454178339149056,28.588736039681727,121075600
2015-06-24,28.73002052307129,29.109021417570688,28.508003047398923,28.52818567656355,221123600
2015-06-25,28.593217849731445,28.9744600700057,28.593217849731445,28.89821231033968,127752400
2015-06-26,28.425020217895508,28.70310277685248,28.371198173478145,28.63133948063868,176267200
2015-06-29,27.927162170410156,28.3622281249852,27.915950171038084,28.135724521616837,196645600
2015-06-30,28.128999710083008,28.283740030796153,28.00117127022454,28.160396048927392,177482800
2015-07-01,28.391376495361328,28.467625948453403,28.25457746534845,28.458655323914826,120955200
2015-07-02,28.355504989624023,28.411570128112857,28.205249118135043,28.353261905012243,108844000
2015-07-06,28.256824493408203,28.30840516396191,27.998924562583504,28.019108898355626,112241600
2015-07-07,28.18730354309082,28.290463170521164,27.75672207128658,28.232154959896405,187787200
2015-07-08,27.48762321472168,27.951842614310365,27.480895670100097,27.915961806004372,243046400
2015-07-09,26.92696189880371,27.821760938756253,26.73634078957682,27.77466643254528,314380000
2015-07-10,27.646841049194336,27.7746694975796,27.182621767061306,27.34633272564635,245418000
2015-07-13,28.180574417114258,28.203000124256086,27.880064466304077,28.039289211274365,165762000
2015-07-14,28.16936492919922,28.33980340876629,28.041536497266925,28.265797024233898,127072400
2015-07-15,28.440717697143555,28.514724075783768,28.16263514491682,28.19403147931475,134596800
2015-07-16,28.81971549987793,28.833174004253067,28.55957421069555,28.647035668443852,144889600
2015-07-17,29.06865119934082,29.06865119934082,28.774870428339227,28.947552008815553,184658800
2015-07-20,29.61809539794922,29.819928544048835,29.31085608726878,29.371407399876567,235600800
2015-07-21,29.322063446044922,29.808708371380416,29.225633063478252,29.793011914147154,307025600
2015-07-22,28.08190155029297,28.144694219816735,27.357539344636574,27.357539344636574,461802400
2015-07-23,28.068450927734375,28.501272141588753,28.046023504221505,28.301680391324023,203998000
2015-07-24,27.920433044433594,28.198515593273896,27.785877082799374,28.10432659122713,168649200
2015-07-27,27.532466888427734,27.72084663957056,27.38669890014094,27.604230195774473,177822000
2015-07-28,27.669265747070312,27.788125274515522,27.48313079290029,27.669265747070312,134472400
2015-07-29,27.581802368164062,27.696175718624897,27.42033451127161,27.6176848745722,148046800
2015-07-30,27.442758560180664,27.487609976705915,27.294745805897968,27.431544850563416,134513200
2015-07-31,27.202800750732422,27.503309015112233,27.11533928805639,27.494338389328547,171540000
2015-08-03,26.5614070892334,27.487602091464336,26.355086183876704,27.24764348884913,279904000
2015-08-04,25.709228515625,26.395465229773528,25.397506497696607,26.332672551481785,496554400
2015-08-05,25.87966537475586,26.337157058984335,25.139604945068488,25.330226052420674,397250400
2015-08-06,25.935985565185547,26.24461383155651,25.70845839090312,26.125218009291764,211612000
2015-08-07,26.023834228515625,26.188286158044313,25.79405389329956,25.812076352179798,154681600
2015-08-10,26.969995498657227,27.030819155305288,26.251365774231914,26.251365774231914,219806400
2015-08-11,25.566526412963867,26.623069487702587,25.530483212035413,26.53971690006122,388331200
2015-08-12,25.96076202392578,26.001311704362486,24.69696565548448,25.350265298646253,404870000
2015-08-13,25.94048309326172,26.222077565140992,25.803064853487335,26.14097821974246,194143200
2015-08-14,26.122957229614258,26.201803342429724,25.683670516273555,25.753505399236346,171718000
2015-08-17,26.39329719543457,26.503681787781417,26.01933877421499,26.140987837067737,163538800
2015-08-18,26.244609832763672,26.456369466382146,26.13422525977209,26.22884060805059,138242800
2015-08-19,25.908952713012695,26.24911770342962,25.834611336808948,26.154502343924918,193146000
2015-08-20,25.377304077148438,25.760272021235465,25.147521935722676,25.69944834775037,274006400
2015-08-21,23.825151443481445,25.20834369354234,23.800370986337303,24.877188237813044,513102000
2015-08-24,23.230422973632812,24.509988587142946,20.725357415150548,21.371899074991592,648825200
2015-08-25,23.370092391967773,25.030374333971082,23.316026724282544,25.030374333971082,414406400
2015-08-26,24.710491180419922,24.755545631287397,23.665212108096913,24.12477300683997,387098400
2015-08-27,25.438127517700195,25.510215661293543,24.784827749607206,25.282688478565206,338464400
2015-08-28,25.521474838256836,25.525979594358386,25.127242508783635,25.269165528656025,212657600
2015-08-31,25.402070999145508,25.80080795856044,25.230861103275654,25.23761909464804,224917200
2015-09-01,24.266691207885742,25.203836937629006,24.18559184335684,24.814111059097513,307383600
2015-09-02,25.307470321655273,25.307470321655273,24.584335559228435,24.83214019449503,247555200
2015-09-03,24.863679885864258,25.406593434767657,24.789338491600347,25.34126327484336,212935600
2015-09-04,24.61586570739746,24.881691001982006,24.44465747738586,24.548284054092843,199985200
2015-09-08,25.300708770751953,25.357027685632065,24.852410689546993,25.174554951409906,219374400
2015-09-09,24.81410789489746,25.685923374337605,24.728502066190487,25.627352955315036,340043200
2015-09-10,25.35927963256836,25.519225136439918,24.7577940647591,24.84114495455993,251571200
2015-09-11,25.728729248046875,25.728729248046875,25.176804647353713,25.1835626411939,199662000
2015-09-14,25.976533889770508,26.332469818825018,25.87516053772992,26.26263491936225,233453600
2015-09-15,26.195051193237305,26.251370103342722,25.776038364555657,26.116205062833068,173364800
2015-09-16,26.224334716796875,26.25361992750602,26.00581709900472,26.188289794031913,148694000
2015-09-17,25.663402557373047,26.24236092992136,25.618348113241353,26.05538343992965,256450400
2015-09-18,25.55751609802246,25.749001732737188,25.2015819567273,25.278174835640044,297141200
2015-09-21,25.954008102416992,25.99005303233456,25.604831867104032,25.607083386186236,200888000
2015-09-22,25.54625701904297,25.721971737053007,25.34801336285386,25.541750543920482,201384800
2015-09-23,25.753507614135742,25.843618201695993,25.52372724863778,25.59806689356222,143026800
2015-09-24,25.90669822692871,26.019336045306662,25.314223920998707,25.512465862605882,200878000
2015-09-25,25.841371536254883,26.287418112821186,25.685930776150165,26.231099196112744,224607600
2015-09-28,25.329992294311523,25.8098287657141,25.329992294311523,25.647630037714173,208436000
2015-09-29,24.56856346130371,25.571041201228663,24.298233350940198,25.417853680364825,293461600
2015-09-30,24.847904205322266,25.127245522468844,24.494221513209634,24.818617271641646,265892000
2015-10-01,24.685701370239258,24.694712600744314,24.174324781055287,24.570810329695384,255716400
2015-10-02,24.865924835205078,25.007849590157385,24.228396072262765,24.33202266171175,232079200
2015-10-05,24.95602798461914,25.08894146792707,24.57080695667174,24.753279622879393,208258800
2015-10-06,25.075429916381836,25.17229850638232,24.728505238675844,24.92224241867681,192787200
2015-10-07,24.95602798461914,25.179050323174746,24.647401546091753,25.172292330902792,187062400
2015-10-08,24.667682647705078,24.82312338972107,24.377076865061447,24.82312338972107,247918400
2015-10-09,25.25790786743164,25.29395107965489,24.66543177580045,24.78032284477605,211064400
2015-10-12,25.140756607055664,25.399823890704134,25.104713404801398,25.395319134941012,121868800
2015-10-13,25.183561325073242,25.332242337937164,24.933505253754483,24.965043702504907,132197200
2015-10-14,24.827627182006836,25.122737709765538,24.681197677548827,25.07092527691707,177849600
2015-10-15,25.19932746887207,25.25339312887528,24.890699293867574,24.989821102803745,150694000
2015-10-16,25.01460838317871,25.230872800940755,24.89971732043372,25.181311882944218,156930400
2015-10-19,25.170045852661133,25.174550608839052,24.805098728452744,24.960539456697973,119036800
2015-10-20,25.629606246948242,25.71971683769229,24.96504386280446,25.082186427670127,195871200
2015-10-21,25.627351760864258,26.037353268494954,25.613834056652095,25.681417421563808,167180800
2015-10-22,26.019338607788086,26.019338607788086,25.703952341526065,25.755766499318128,166616400
2015-10-23,26.825822830200195,26.859614518944007,26.20631483852487,26.28966572288069,237467600
2015-10-26,25.969776153564453,26.611811399874824,25.888676783639273,26.600548648823246,265335200
2015-10-27,25.805326461791992,26.253624525211848,25.679170928737967,25.996810421044348,279537600
2015-10-28,26.868619918823242,26.87537963051059,26.14548545275482,26.34147584249383,342205600
2015-10-29,27.15247344970703,27.188518378200193,26.64335000640024,26.740218603329627,204909200
2015-10-30,26.92043685913086,27.3079112043992,26.909172390531612,27.256097055045903,197461200
2015-11-02,27.298898696899414,27.33944837575756,26.945216055248697,27.21329458318401,128813200
2015-11-03,27.612043380737305,27.819296619004135,27.19077718926075,27.211052896654923,182076000
2015-11-04,27.483631134033203,27.893632775644694,27.398027000058736,27.738192016782467,179544400
2015-11-05,27.356931686401367,27.757377325663608,27.189514622939775,27.567334888537374,158210800
2015-11-06,27.38860511779785,27.558285063713978,27.28906072325715,27.399917804621726,132169200
2015-11-09,27.27774429321289,27.558281281996575,27.160100306327294,27.365977714895447,135485600
2015-11-10,26.41803741455078,26.71215003121332,26.257407261967753,26.447449711861307,236511600
2015-11-11,26.26871681213379,26.565090550058116,26.065100542307558,26.327539673655497,180872000
2015-11-12,26.18048858642578,26.429352198532804,26.164651858184623,26.30265837260354,130102400
2015-11-13,25.415794372558594,26.14655014804912,25.39995764558877,26.062840747737887,183249600
2015-11-16,25.832073211669922,25.84564705404138,25.112630222732484,25.19860076787428,152426800
2015-11-17,25.72121810913086,26.028904551001,25.63750871392068,25.999492255510937,110467600
2015-11-18,26.53567886352539,26.580926154435225,26.13070922341038,26.189532082451976,186698800
2015-11-19,26.87277603149414,27.092229018715205,26.41577217620403,26.61486267412002,173183200
2015-11-20,26.99042320251465,27.130690848519013,26.88861420265893,26.96779782960875,137148400
2015-11-23,26.639745712280273,27.08770143150042,26.546986533514264,26.983629568372066,129930000
2015-11-24,26.89539909362793,27.00173212439303,26.49721810643427,26.54472827901737,171212800
2015-11-25,26.703102111816406,26.974591098537477,26.678215578215127,26.970065332751478,85553200
2015-11-27,26.653322219848633,26.789067541487604,26.60581204770438,26.76191813194512,52185600
2015-11-30,26.764190673828125,27.01531719299243,26.63975799277407,26.694055105382162,156721200
2015-12-01,26.5469913482666,26.879564306387156,26.43839715341516,26.865990463549124,139409600
2015-12-02,26.307174682617188,26.721194104224168,26.26192739410127,26.546988418683707,133546400
2015-12-03,26.062837600708008,26.422559964263737,25.841123449901964,26.368262867791135,166278000
2015-12-04,26.929336547851562,26.97910960484569,26.042476503819948,26.083199757172093,231108000
2015-12-07,26.759666442871094,27.11712605070421,26.653333368610365,26.918035475669225,128336800
2015-12-08,26.74835205078125,26.83205973386169,26.43840267468691,26.587720155308805,137238000
2015-12-09,26.15786361694336,26.62618024398069,26.03569383692399,26.614867556061295,185445600
2015-12-10,26.28229331970215,26.456499039468202,26.132975857405,26.252882748995948,116850800
2015-12-11,25.6058292388916,26.105819157804206,25.53116966554186,26.06057187302615,187544800
2015-12-14,25.447467803955078,25.492715099024338,24.83888184665366,25.379595135277526,257274800
2015-12-15,24.997249603271484,25.519865019919344,24.965576150877517,25.32529854031429,213292400
2015-12-16,25.189552307128906,25.336608602928948,24.6149044191711,25.128468287127408,224954000
2015-12-17,24.65562629699707,25.395430047597255,24.65562629699707,25.343394108517348,179091200
2015-12-18,23.988222122192383,24.777799080844837,23.938449055983405,24.639794296457037,385813200
2015-12-21,24.282333374023438,24.291383178826663,23.884150593050297,24.271020686500957,190362400
2015-12-22,24.25971221923828,24.370569318846137,24.08324359654294,24.29817259905085,131157600
2015-12-23,24.571924209594727,24.626221321148627,24.25292501130819,24.268761740764496,130629600
2015-12-24,24.440706253051758,24.66015932320073,24.422606639290688,24.66015932320073,54281600
2015-12-28,24.166948318481445,24.363777671352185,24.022154906969735,24.341152298368666,106816800
2015-12-29,24.601329803466797,24.757435909404915,24.175999351291413,24.198622999351244,123724800
2015-12-30,24.28006935119629,24.59227983491533,24.248395898909155,24.565132147854186,100855200
2015-12-31,23.814016342163086,24.214460272698112,23.714470217162262,24.209936233413412,163649200
2016-01-04,23.834375381469727,23.83890114650032,23.076471989765675,23.214478479947225,270597600
2016-01-05,23.23710823059082,23.947501632515017,23.16923727196678,23.92487797964034,223164000
2016-01-06,22.7823543548584,23.160176251834244,22.594576573450734,22.75068091095478,273829600
2016-01-07,21.820838928222656,22.65340187747959,21.816314889432988,22.325354693911653,324377600
2016-01-08,21.93622398376465,22.422640191298093,21.890976687001704,22.295946379502862,283192000
2016-01-11,22.29141616821289,22.411323034185916,22.02219014577078,22.390962272525616,198957600
2016-01-12,22.614938735961914,22.780094611765282,22.36154944294424,22.748421165897238,196616800
2016-01-13,22.033506393432617,22.89321880806139,22.0131456284801,22.696389449818714,249758400
2016-01-14,22.515396118164062,22.732587960687326,21.66020949524555,22.162462394692575,252680400
2016-01-15,21.974685668945312,22.105905253885545,21.574241717886682,21.764282446911434,319335600
2016-01-19,21.86835479736328,22.31857182283569,21.605915622025318,22.264274717138616,212350800
2016-01-20,21.897764205932617,22.214500470129966,21.135334979566526,21.51541815138859,289337600
2016-01-21,21.786907196044922,22.144364994082142,21.479220735553653,21.958848309910092,208646000
2016-01-22,22.94525718688965,22.954306992756898,22.255226318733012,22.31404746775918,263202000
2016-01-25,22.49729347229004,22.970133977269334,22.445257542146173,22.96787109524397,207178000
2016-01-26,22.621732711791992,22.823086134498485,22.187352410632403,22.608158866778844,300308000
2016-01-27,21.135334014892578,21.86156398885528,21.117234406090553,21.72808325760617,533478800
2016-01-28,21.28692054748535,21.384203815504623,20.902313241962204,21.21904958384408,222715200
2016-01-29,22.02219581604004,22.02219581604004,21.34573885155747,21.445284981501306,257666000
2016-02-01,21.816316604614258,21.879663509091227,21.583289751970966,21.82536640897864,163774000
2016-02-02,21.375152587890625,21.728086379877322,21.329903559383393,21.587816980615813,149428800
2016-02-03,21.798215866088867,21.90907294317787,21.284652009062455,21.49279232043426,183857200
2016-02-04,21.97336769104004,22.139419786598744,21.652639308440207,21.805042169217714,185886800
2016-02-05,21.386505126953125,22.04616158000358,21.31144213038164,21.95517418381727,185672400
2016-02-08,21.611692428588867,21.768643858114547,21.16358107706259,21.184052323567805,216085600
2016-02-09,21.607139587402344,21.823234776151654,21.36602456765376,21.447913015009785,177324800
2016-02-10,21.443368911743164,21.916501914699385,21.404699838010007,21.818690781736706,169374400
2016-02-11,21.313709259033203,21.545727137520572,21.061220133559154,21.334182241459605,200298800
2016-02-12,21.37967300415039,21.4956819322475,21.156755792995458,21.42516755214904,161405600
2016-02-16,21.98246192932129,22.030229902301087,21.520703121743708,21.613963906483452,196231600
2016-02-17,22.319116592407227,22.339587838861004,21.87100524200687,21.989287604210165,179452800
2016-02-18,21.896026611328125,22.494265636578316,21.857355809313585,22.482891565025863,156084000
2016-02-19,21.845993041992188,22.009770025621552,21.791401292595875,21.83689412785273,141496800
2016-02-22,22.03706169128418,22.04161201538419,21.81869299136812,21.907405221476516,137123200
2016-02-23,21.538908004760742,21.950623813169514,21.507062678996533,21.92787739982938,127770400
2016-02-24,21.859636306762695,21.923326957948454,21.227276647932538,21.3774060989619,145022800
2016-02-25,22.0097599029541,22.0097599029541,21.666283427782176,21.84825815599714,110330800
2016-02-26,22.043880462646484,22.296367839201608,21.968815756823258,22.109844523041843,115964400
2016-02-29,21.993839263916016,22.344139519859407,21.984740353125822,22.032508333194496,140865200
2016-03-01,22.867319107055664,22.92191084884886,22.15989468406151,22.212212999216785,201628400
2016-03-02,22.9173583984375,22.949203720404107,22.664869248959473,22.8627666658433,132678400
2016-03-03,23.087963104248047,23.135731095521255,22.849121412441818,22.87869331330632,147822800
2016-03-04,23.431438446044922,23.599763987599513,23.058391713172533,23.285859317872287,184220400
2016-03-07,23.1721248626709,23.39049354877753,22.96512851521479,23.290407250188636,143315600
2016-03-08,22.98104476928711,23.147096833328693,22.837740847083232,22.924177885571982,126247600
2016-03-09,23.00151824951172,23.106153109567774,22.808169452328546,23.044735901975123,108806800
2016-03-10,23.012897491455078,23.256287762667284,22.780881294822187,23.067490966907627,134054400
2016-03-11,23.260831832885742,23.265380420230482,23.087956011311437,23.256281510101342,109632800
2016-03-14,23.319978713989258,23.40869267887606,23.151653167787924,23.181225067896907,100304400
2016-03-15,23.788558959960938,23.925039155290957,23.622506869758855,23.647528441370675,160270800
2016-03-16,24.104736328125,24.18207446139833,23.790830001348233,23.79538032415235,153214000
2016-03-17,24.06606674194336,24.21846957923751,23.874993103407714,24.002374372138394,137682800
2016-03-18,24.09336280822754,24.225294405533155,23.92731246630815,24.18889876402552,176820800
2016-03-21,24.09109115600586,24.486884241624683,23.915940155373736,24.095639743809368,142010800
2016-03-22,24.27534294128418,24.404999405958215,23.931866373819943,23.940965286219534,129777600
2016-03-23,24.141128540039062,24.354948575403363,24.088811979538995,24.220743564569716,102814000
2016-03-24,24.036497116088867,24.168428719959845,23.859072693509177,23.991004297380154,104532000
2016-03-28,23.92731285095215,24.15478040771241,23.897740957891887,24.111561016587242,77645600
2016-03-29,24.493711471557617,24.518733046632008,23.85680149129325,23.859076653238215,124760400
2016-03-30,24.921344757080078,25.116966993110236,24.702976112650077,24.71435018456986,182404400
2016-03-31,24.79169273376465,24.998689078565164,24.76667115943843,24.957744841980446,103553600
2016-04-01,25.019153594970703,25.021428756235256,24.611986500593765,24.743918086904863,103496000
2016-04-04,25.27619743347168,25.51958766809767,25.082848607328156,25.116969090497005,149424800
2016-04-05,24.978212356567383,25.18748383194415,24.889500146475836,24.909973129426067,106314800
2016-04-06,25.239803314208984,25.244353637807794,24.83945987407227,25.0737529470918,105616400
2016-04-07,24.689329147338867,25.116967534976737,24.593793188734622,25.01005750420733,127207600
2016-04-08,24.716632843017578,24.969120308911236,24.605172457802986,24.773499748985753,94326800
2016-04-11,24.79851722717285,25.160191617083978,24.75529956285598,24.787144888327393,117630000
2016-04-12,25.121519088745117,25.135166587660112,24.716627090161783,24.87130337237129,108929200
2016-04-13,25.485464096069336,25.55370331869652,25.203404824576406,25.203404824576406,133029200
2016-04-14,25.499109268188477,25.565075058853616,25.32396003710065,25.389925827765794,101895600
2016-04-15,24.9873104095459,25.54460695698863,24.960015413802225,25.501387566474868,187756000
2016-04-18,24.448211669921875,24.78258749194703,24.325378991540568,24.76893999505119,243286000
2016-04-19,24.31855583190918,24.566494620531298,24.16387783339936,24.53919789063911,129539600
2016-04-20,24.368595123291016,24.58696373719946,24.125204943008114,24.257136522902634,122444000
2016-04-21,24.104736328125,24.323104965851638,24.00237489030836,24.323104965851638,126210000
2016-04-22,24.038772583007812,24.220747331033778,23.79765751699725,23.88636972941396,134732400
2016-04-25,23.902292251586914,24.031948694788245,23.772635808385584,23.88409442980151,112126400
2016-04-26,23.736236572265625,23.952331768521066,23.63615203847361,23.63615203847361,224064800
2016-04-27,22.250879287719727,22.453325301285393,21.76409879044499,21.836888348856913,458408400
2016-04-28,21.570756912231445,22.26453217922371,21.438825263335993,22.203116679463626,328970800
2016-04-29,21.32280731201172,21.545726271060428,21.043023201806935,21.379674198607447,274126000
2016-05-02,21.300058364868164,21.400144628684114,21.017999126906204,21.375123062730125,192640400
2016-05-03,21.650367736816406,21.777749046297394,21.309166313186463,21.427448709784496,227325200
2016-05-04,21.425168991088867,21.814138291543287,21.341005373218504,21.654909966013385,164102000
2016-05-05,21.338211059570312,21.528159093210892,21.210054191574923,21.51213948471147,143562000
2016-05-06,21.219202041625977,21.386263372819275,21.02009975718412,21.3679565015419,174799600
2016-05-09,21.23522186279297,21.45949631578954,21.189450319116013,21.283280674149378,131745600
2016-05-10,21.379398345947266,21.413726567282332,21.07960215469981,21.358802460749747,134747200
